price,bed,bath,sqft,type,yearbuilt,heating,cooling,area,parking_spaces,parking1,parking2,parking3
2295000.0,4.0,,,Single Family,1939.0,Other,,San Francisco,1.0,,,
2380000.0,4.0,,,Single Family,1923.0,Forced air,Central,San Francisco,,Attached Garage,,
2950000.0,5.0,,,Multi Family,1924.0,Forced air,Central,San Francisco,,Attached Garage,,
4250000.0,,,,Multi Family,1921.0,,,San Francisco,4.0,,,
2100000.0,5.0,,,Multi Family,1917.0,,,San Francisco,,,,
1295000.0,3.0,,,Condo,2006.0,Forced air,Central,San Francisco,,,,
2290000.0,4.0,,,Condo,,Forced air,Central,San Francisco,,,,
1999000.0,,,,Multi Family,1947.0,Forced air,Central,San Francisco,2.0,,,
2500000.0,,,,Multi Family,1961.0,Forced air,Central,San Francisco,5.0,,,
1595000.0,5.0,,,Single Family,1922.0,Forced air,Central,San Francisco,,,,
995000.0,6.0,,,Multi Family,1957.0,,,San Francisco,2.0,,,
1149000.0,2.0,,,Condo,1921.0,Forced air,Central,San Francisco,1.0,,,
925000.0,2.0,,,Condo,,Forced air,Central,San Francisco,,,,
2595000.0,4.0,,,Single Family,1924.0,Forced air,Central,San Francisco,,,,
1230000.0,3.0,,,Condo,2005.0,Forced air,Central,San Francisco,,Attached Garage,,
1495000.0,4.0,,,Single Family,1916.0,Forced air,Central,San Francisco,,Detached Garage,,
4080000.0,3.0,,,Single Family,1912.0,Forced air,Central,San Francisco,,Attached Garage,,
998000.0,2.0,2.0,2050.0,Single Family,1914.0,,,San Francisco,,Attached Garage,,
3495000.0,5.0,5.0,850.0,Single Family,1910.0,Other,,San Francisco,1.0,,,
11980000.0,4.0,4.0,3420.0,Multi Family,1915.0,,,San Francisco,5.0,,,
3388000.0,8.0,,,Multi Family,1923.0,Forced air,Central,San Francisco,,Attached Garage,,
4995000.0,6.0,5.0,3620.0,Single Family,1938.0,Forced air,Central,San Francisco,,Detached Garage,,
1988000.0,4.0,3.0,2050.0,Single Family,1916.0,Forced air,,San Francisco,,Attached Garage,,
1275000.0,2.0,,,Condo,1921.0,,,San Francisco,,,,
2395000.0,3.0,,,Condo,2020.0,Forced air,Central,San Francisco,,,,
2590000.0,7.0,,,Multi Family,1984.0,Forced air,Central,San Francisco,,Attached Garage,,
5500000.0,10.0,,,Multi Family,,,,San Francisco,,Attached Garage,,
2195000.0,3.0,,,Condo,2020.0,Forced air,Central,San Francisco,,,,
1695000.0,7.0,3.0,2983.0,Single Family,1925.0,Other,,San Francisco,1.0,,,
2495000.0,4.0,,,Multi Family,1947.0,,,San Francisco,2.0,,,
1438589.0,3.0,,,Single Family,1924.0,,,San Francisco,,,,
1695000.0,4.0,4.0,2330.0,Single Family,1931.0,,,San Francisco,2.0,,,
2290000.0,5.0,,,Condo,1906.0,Forced air,Central,San Francisco,,Attached Garage,,
1760000.0,,,,Multi Family,1920.0,Forced air,,San Francisco,,Attached Garage,,
1520000.0,9.0,,,Multi Family,1948.0,Forced air,Central,San Francisco,,,,
1088000.0,,,3001.0,,,,,San Francisco,,,,
1389000.0,3.0,2.0,1652.0,Single Family,1939.0,Forced air,,San Francisco,,Attached Garage,,
2499000.0,4.0,,,Single Family,1924.0,Forced air,Central,San Francisco,,Attached Garage,,
1200000.0,3.0,,,Condo,2004.0,,,San Francisco,,Attached Garage,,
1479092.0,2.0,1.0,1400.0,Single Family,1930.0,,,San Francisco,,,,
1998000.0,,,6499.0,,,,,San Francisco,,,,
1450000.0,,,,Multi Family,1945.0,,,San Francisco,,Off street,,
1599000.0,4.0,,,Multi Family,1948.0,,,San Francisco,,Attached Garage,,
1095000.0,2.0,1.0,1050.0,Single Family,1947.0,Other,,San Francisco,1.0,,,
1880000.0,3.0,2.0,2295.0,Multi Family,1912.0,Forced air,Central,San Francisco,2.0,,,
1542766.0,3.0,,,Single Family,1926.0,,,San Francisco,1.0,,,
1280000.0,4.0,,,Multi Family,1945.0,Forced air,Central,San Francisco,,Attached Garage,,
699000.0,2.0,1.0,800.0,Single Family,1944.0,,,San Francisco,2.0,,,
1226851.0,2.0,,,Single Family,1951.0,,,San Francisco,,,,
2290000.0,8.0,,,Multi Family,1958.0,,,San Francisco,,,,
1223038.0,3.0,1.0,1032.0,Single Family,1945.0,Forced air,Central,San Francisco,,,,
1416316.0,,,,Single Family,1940.0,,,San Francisco,,,,
1399000.0,4.0,,,Multi Family,1945.0,Forced air,Central,San Francisco,,Attached Garage,,
1202814.0,2.0,,,Single Family,1940.0,,,San Francisco,,,,
2950000.0,,,,Multi Family,,,,San Francisco,,,,
1498000.0,4.0,,,Multi Family,1947.0,Forced air,Central,San Francisco,,,,
795000.0,1.0,,,Condo,1958.0,Forced air,Central,San Francisco,,Attached Garage,,
1495000.0,3.0,,,Single Family,1940.0,Forced air,Central,San Francisco,,Attached Garage,,
1150000.0,2.0,,,Single Family,1927.0,Forced air,Central,San Francisco,2.0,,,
1195000.0,4.0,,,Single Family,1922.0,Forced air,Central,San Francisco,,,,
1300000.0,2.0,1.0,1110.0,Single Family,1946.0,Forced air,Central,San Francisco,2.0,,,
1693000.0,2.0,2.0,1141.0,Condo,2020.0,Forced air,,San Francisco,,Attached Garage,,
2500000.0,2.0,,,Single Family,1926.0,,,San Francisco,,Attached Garage,,
2500000.0,,,,Multi Family,1950.0,Forced air,Central,San Francisco,,,,
1515000.0,2.0,,,Condo,2020.0,Forced air,Central,San Francisco,,Attached Garage,,
6250000.0,4.0,,,Single Family,1928.0,,,San Francisco,,,,
5095000.0,4.0,,,Multi Family,1900.0,,,San Francisco,,,,
5500000.0,6.0,,,Multi Family,1925.0,Forced air,Central,San Francisco,3.0,,,
32000000.0,5.0,8.0,8630.0,Single Family,1920.0,Forced air,Central,San Francisco,5.0,,,
1095000.0,1.0,1.0,988.0,Condo,1931.0,,,San Francisco,,Attached Garage,,
2700000.0,2.0,,,Condo,2019.0,,Central,San Francisco,,Attached Garage,,
5995000.0,4.0,,,Single Family,1886.0,Forced air,Central,San Francisco,,Attached Garage,,
4195000.0,4.0,4.0,3445.0,Single Family,1927.0,Other,,San Francisco,2.0,,,
4066560.0,,,,Single Family,1968.0,,,San Francisco,,,,
1595000.0,3.0,,,Condo,1923.0,Forced air,Central,San Francisco,1.0,,,
1150000.0,2.0,,,Condo,1924.0,Other,,San Francisco,,Attached Garage,,
995000.0,2.0,,,Condo,1947.0,Other,,San Francisco,1.0,,,
3375000.0,3.0,,,Single Family,1916.0,Forced air,Central,San Francisco,1.0,,,
4395000.0,6.0,5.0,3900.0,Multi Family,1922.0,Forced air,,San Francisco,2.0,,,
27500000.0,7.0,11.0,16000.0,Single Family,1904.0,,,San Francisco,,,,
1495000.0,2.0,2.0,1044.0,Condo,1994.0,,,San Francisco,1.0,,,
7800000.0,5.0,5.0,4280.0,Single Family,1931.0,Forced air,Central,San Francisco,4.0,,,
799000.0,1.0,1.0,605.0,Miscellaneous,1906.0,Other,,San Francisco,1.0,,,
2700000.0,3.0,,,Condo,1931.0,,,San Francisco,,,,
4495000.0,4.0,,,Single Family,1908.0,Forced air,Central,San Francisco,,,,
29800000.0,4.0,,,Single Family,2018.0,,,San Francisco,,Attached Garage,,
4998000.0,5.0,4.0,4425.0,Single Family,1929.0,,Other,San Francisco,,Attached Garage,,
1700000.0,2.0,3.0,1236.0,Condo,2007.0,,,San Francisco,1.0,,,
3245000.0,4.0,,,Condo,1925.0,Forced air,Central,San Francisco,,Attached Garage,,
1608000.0,2.0,2.0,1141.0,Condo,2019.0,Forced air,,San Francisco,,Attached Garage,,
2595000.0,4.0,,,Single Family,1922.0,Forced air,Central,San Francisco,1.0,,,
965000.0,2.0,2.0,1080.0,Condo,2020.0,,,San Francisco,1.0,,,
1199000.0,3.0,2.0,1409.0,Condo,2020.0,,,San Francisco,,,,
975000.0,2.0,2.0,1080.0,Condo,2020.0,,,San Francisco,,,,
966794.0,,,,Single Family,1941.0,,,San Francisco,,,,
865000.0,2.0,2.0,1020.0,Condo,2020.0,,,San Francisco,1.0,,,
945000.0,2.0,2.0,1080.0,Condo,2020.0,,,San Francisco,1.0,,,
900000.0,2.0,2.0,1020.0,Condo,2020.0,,,San Francisco,1.0,,,
1567350.0,3.0,,,Single Family,2006.0,,,San Francisco,,,,
899000.0,2.0,2.0,1080.0,Condo,2020.0,,,San Francisco,1.0,,,
1342508.0,4.0,5.0,1603.0,Single Family,1990.0,,,San Francisco,,On street,Attached Garage,
1255000.0,3.0,2.0,1256.0,Condo,2020.0,,,San Francisco,1.0,,,
1013405.0,,,,Single Family,1950.0,,,San Francisco,,,,
1005082.0,,,,Single Family,1925.0,,,San Francisco,,,,
3351889.0,,,,Single Family,1926.0,,,San Francisco,,,,
1475538.0,3.0,2.0,1387.0,Single Family,1991.0,Forced air,Central,San Francisco,,Off street,,
1554951.0,,,,Single Family,1947.0,,,San Francisco,,,,
3999999.0,5.0,6.0,4057.0,Single Family,2011.0,,,San Francisco,,Attached Garage,,
1195000.0,3.0,,,Single Family,1959.0,,,San Francisco,,,,
2978687.0,,,,Single Family,1923.0,,,San Francisco,,,,
1556808.0,,,,Single Family,1926.0,,,San Francisco,,,,
2795000.0,4.0,,,Single Family,1958.0,,,San Francisco,,Attached Garage,,
2878000.0,4.0,,,Single Family,2007.0,,,San Francisco,,,,
1436117.0,,,,Single Family,1959.0,,,San Francisco,,,,
2950000.0,4.0,3.0,3121.0,Single Family,1978.0,,,San Francisco,3.0,,,
1875000.0,4.0,,,Single Family,1926.0,Forced air,Central,San Francisco,1.0,,,
1426700.0,,,,Single Family,1952.0,,,San Francisco,,,,
1999000.0,4.0,,,Single Family,1942.0,Other,,San Francisco,,Attached Garage,,
3295000.0,5.0,4.0,2850.0,Single Family,1926.0,Forced air,Central,San Francisco,2.0,,,
1961332.0,3.0,,,Single Family,1900.0,,,San Francisco,,,,
629000.0,1.0,,,Condo,1972.0,,,San Francisco,,,,
1988000.0,4.0,,,Multi Family,1900.0,,,San Francisco,1.0,,,
1499000.0,,,2212.0,,,,,San Francisco,,,,
5495000.0,4.0,,,Single Family,1910.0,Forced air,Central,San Francisco,,Attached Garage,,
4685000.0,8.0,,,Multi Family,,Forced air,Central,San Francisco,,,,
541517.0,2.0,,,Condo,1922.0,,,San Francisco,,,,
4388888.0,4.0,4.0,3776.0,Single Family,1900.0,,,San Francisco,,Attached Garage,,
1600000.0,5.0,,,Multi Family,1907.0,,Other,San Francisco,,,,
1695000.0,3.0,,,Condo,,Forced air,Central,San Francisco,,Attached Garage,,
1695000.0,3.0,,,Condo,1908.0,Forced air,Central,San Francisco,,Attached Garage,,
1595000.0,3.0,,,Condo,,Forced air,Central,San Francisco,,Attached Garage,,
7500000.0,4.0,,,Single Family,1961.0,,,San Francisco,,Attached Garage,,
3995000.0,4.0,,,Single Family,2007.0,Forced air,Central,San Francisco,,Attached Garage,,
1288888.0,2.0,1.0,719.0,Single Family,1906.0,Forced air,,San Francisco,2.0,,,
722000.0,1.0,,,Condo,1956.0,,,San Francisco,1.0,,,
1637164.0,3.0,,,Single Family,1950.0,Forced air,,San Francisco,,On street,Attached Garage,
1481101.0,2.0,,,Single Family,1956.0,,,San Francisco,,,,
2198000.0,5.0,,,Single Family,1968.0,,,San Francisco,,Attached Garage,,
4295000.0,5.0,,,Single Family,1992.0,,,San Francisco,,Attached Garage,,
5395000.0,,,7222.0,,,,,San Francisco,,,,
4495000.0,,,,Multi Family,1912.0,Other,,San Francisco,1.0,,,
1600000.0,4.0,,,Single Family,1956.0,Forced air,Central,San Francisco,2.0,,,
1990000.0,3.0,2.0,2686.0,Condo,1983.0,Forced air,Central,San Francisco,1.0,,,
2595000.0,4.0,,,Single Family,1900.0,Forced air,Central,San Francisco,,Attached Garage,,
1847654.0,2.0,,,Condo,1955.0,,,San Francisco,1.0,,,
1695000.0,4.0,,,Single Family,1959.0,Forced air,Central,San Francisco,2.0,,,
3489000.0,4.0,,,Single Family,1906.0,Forced air,Central,San Francisco,,Carport,,
1595000.0,3.0,,,Condo,1976.0,Forced air,Central,San Francisco,,Attached Garage,,
7250000.0,5.0,,,Single Family,2019.0,Forced air,Central,San Francisco,1.0,,,
1399000.0,3.0,,,Condo,1913.0,,,San Francisco,,,,
8100000.0,14.0,,,Multi Family,1965.0,Forced air,Central,San Francisco,18.0,,,
995000.0,,,2099.0,,,,,San Francisco,,,,
301316.0,,,,Condo,1975.0,,,San Francisco,,Attached Garage,,
2990000.0,5.0,4.0,2590.0,Single Family,1900.0,Forced air,Central,San Francisco,2.0,,,
980107.0,,,,Single Family,1948.0,,,San Francisco,,,,
1699000.0,3.0,,,Single Family,1937.0,Forced air,Central,San Francisco,,Attached Garage,,
1610000.0,3.0,,,Single Family,2016.0,Forced air,Central,San Francisco,,Attached Garage,,
896788.0,,,,Single Family,1949.0,,,San Francisco,,,,
1418461.0,4.0,,,Single Family,1940.0,,,San Francisco,,,,
1451613.0,,,,Single Family,1962.0,,,San Francisco,,,,
1619313.0,,,,Single Family,,,,San Francisco,,,,
1598000.0,3.0,,,Single Family,1957.0,Forced air,Central,San Francisco,2.0,,,
1595000.0,2.0,,,Single Family,1919.0,Forced air,Central,San Francisco,,Attached Garage,,
1192455.0,,,,Single Family,1900.0,,,San Francisco,,,,
1394580.0,4.0,,,Single Family,1961.0,,,San Francisco,,,,
1788000.0,3.0,2.0,2042.0,Single Family,1938.0,Forced air,,San Francisco,2.0,,,
1263335.0,,,,Single Family,1931.0,,,San Francisco,,,,
1300000.0,3.0,2.0,2000.0,Single Family,1941.0,,,San Francisco,2.0,,,
1837154.0,3.0,,,Single Family,,,,San Francisco,,,,
1595000.0,3.0,,,Single Family,2016.0,Forced air,Central,San Francisco,,Attached Garage,,
1950000.0,,,,Multi Family,1947.0,,,San Francisco,,Attached Garage,,
1580000.0,3.0,,,Single Family,2017.0,Forced air,Central,San Francisco,2.0,,,
1680000.0,3.0,,,Single Family,1941.0,Other,,San Francisco,1.0,,,
1469918.0,3.0,,,Single Family,1950.0,,,San Francisco,,,,
1470894.0,,,,Single Family,1923.0,,,San Francisco,,,,
899144.0,,,,Single Family,1908.0,,,San Francisco,,,,
1380000.0,5.0,,,Single Family,1965.0,Forced air,Central,San Francisco,,Attached Garage,,
1500000.0,6.0,4.0,2720.0,Multi Family,1977.0,Forced air,,San Francisco,1.0,,,
1498888.0,5.0,,,Single Family,1992.0,Forced air,Central,San Francisco,,Attached Garage,,
599900.0,2.0,,,Condo,2001.0,Forced air,Central,San Francisco,,Attached Garage,,
998000.0,2.0,1.0,1000.0,Single Family,1950.0,,,San Francisco,2.0,,,
860000.0,3.0,,,Single Family,1928.0,Forced air,Central,San Francisco,,Attached Garage,,
649000.0,1.0,,,Single Family,1954.0,,,San Francisco,,Detached Garage,,
971824.0,4.0,,,Single Family,1944.0,,,San Francisco,,Attached Garage,,
1425000.0,5.0,4.0,2976.0,Multi Family,1912.0,,,San Francisco,4.0,,,
1002115.0,2.0,,,Single Family,1943.0,,,San Francisco,,,,
951469.0,,,,Single Family,1953.0,,,San Francisco,,,,
990821.0,3.0,,,Single Family,1997.0,,,San Francisco,,,,
950000.0,2.0,,,Single Family,1975.0,Other,,San Francisco,,Carport,Attached Garage,
888888.0,,1.0,750.0,Single Family,1900.0,Other,,San Francisco,,,,
1250000.0,,1.0,1260.0,Single Family,1944.0,Forced air,Other,San Francisco,,Attached Garage,,
779826.0,3.0,,,Single Family,1900.0,,,San Francisco,,,,
1240834.0,4.0,,,Single Family,1976.0,,,San Francisco,,Carport,,
899000.0,2.0,1.0,840.0,Single Family,1900.0,Forced air,,San Francisco,,,,
1407959.0,3.0,,,Single Family,1952.0,,,San Francisco,,,,
1890000.0,2.0,2.0,1234.0,Condo,2020.0,Other,,San Francisco,1.0,,,
899000.0,1.0,,,Condo,2008.0,Forced air,,San Francisco,1.0,,,
3700000.0,3.0,3.0,1976.0,Condo,2020.0,Other,,San Francisco,1.0,,,
1039000.0,1.0,,,Condo,2018.0,,,San Francisco,,,,
1560000.0,2.0,2.0,1198.0,Condo,2020.0,Other,,San Francisco,1.0,,,
1450000.0,2.0,,,Condo,2018.0,,,San Francisco,1.0,,,
1560000.0,2.0,2.0,1198.0,Condo,2020.0,Other,,San Francisco,1.0,,,
3700000.0,3.0,3.0,1827.0,Condo,2020.0,Other,,San Francisco,1.0,,,
3700000.0,3.0,3.0,1827.0,Condo,2020.0,Other,,San Francisco,1.0,,,
1168000.0,1.0,,,Condo,2017.0,,,San Francisco,,Attached Garage,,
864883.0,2.0,,,Condo,2009.0,,,San Francisco,,,,
1975000.0,2.0,2.0,1319.0,Condo,2018.0,Forced air,Central,San Francisco,,,,
2249000.0,2.0,,,Condo,2008.0,,Other,San Francisco,,Attached Garage,,
1995000.0,3.0,,,Condo,2008.0,Forced air,Central,San Francisco,,,,
1379000.0,2.0,,,Condo,2009.0,,,San Francisco,1.0,,,
1950000.0,2.0,,,Condo,2018.0,Forced air,Central,San Francisco,1.0,,,
1890000.0,2.0,2.0,1234.0,Condo,2020.0,Other,,San Francisco,1.0,,,
2375000.0,3.0,2.0,1639.0,Condo,2020.0,Other,,San Francisco,1.0,,,
3700000.0,3.0,3.0,1976.0,Condo,2020.0,Other,,San Francisco,1.0,,,
1198000.0,1.0,,,Condo,2017.0,Forced air,Central,San Francisco,,Attached Garage,,
479108.0,2.0,,,Condo,2009.0,,,San Francisco,,,,
1198000.0,1.0,1.0,840.0,Condo,2017.0,,,San Francisco,,,,
1480000.0,2.0,2.0,1154.0,Apartment,2018.0,Forced air,Other,San Francisco,1.0,,,
2375000.0,3.0,2.0,1639.0,Condo,2020.0,Other,,San Francisco,1.0,,,
1595000.0,2.0,,,Condo,2017.0,Forced air,Central,San Francisco,1.0,,,
2300000.0,3.0,,,Condo,2018.0,Forced air,Central,San Francisco,,,,
1740000.0,2.0,2.0,1276.0,Condo,2020.0,Other,,San Francisco,1.0,,,
1550000.0,2.0,,,Condo,2016.0,Forced air,Central,San Francisco,,Attached Garage,,
1740000.0,2.0,2.0,1276.0,Condo,2020.0,Other,,San Francisco,1.0,,,
3475000.0,3.0,,,Condo,2018.0,Forced air,Central,San Francisco,,,,
1180000.0,1.0,,,Condo,2017.0,,,San Francisco,,Attached Garage,,
2950000.0,2.0,2.0,1569.0,Condo,2008.0,,,San Francisco,1.0,,,
25000000.0,4.0,6.0,5787.0,Single Family,1920.0,Forced air,Central,South Bay,2.0,,,
8749000.0,3.0,2.0,4000.0,Single Family,2002.0,Other,,South Bay,2.0,,,
2998000.0,4.0,4.0,1672.0,Single Family,2019.0,Forced air,Central,South Bay,4.0,,,
2275000.0,,,,Multi Family,1955.0,,,South Bay,,,,
1988000.0,2.0,2.0,1185.0,Condo,1979.0,Other,,South Bay,2.0,,,
2100000.0,3.0,3.0,1542.0,Townhouse,1981.0,Forced air,Central,South Bay,2.0,,,
2918794.0,3.0,,,Single Family,1946.0,Other,,South Bay,2.0,,,
1880000.0,2.0,2.0,886.0,Single Family,1934.0,,,South Bay,1.0,,,
2698000.0,3.0,2.0,1500.0,Single Family,1946.0,Forced air,,South Bay,2.0,,,
5150000.0,5.0,4.0,2373.0,Single Family,1929.0,Forced air,Central,South Bay,1.0,,,
4988000.0,3.0,4.0,2330.0,Single Family,1936.0,Forced air,Central,South Bay,1.0,,,
9980000.0,5.0,6.0,5042.0,Single Family,2004.0,Forced air,Central,South Bay,2.0,,,
17888000.0,5.0,6.0,6265.0,Single Family,2008.0,Forced air,Central,South Bay,,Detached Garage,,
5495000.0,4.0,4.0,3000.0,Single Family,1927.0,Forced air,Central,South Bay,2.0,,,
995000.0,2.0,2.0,1354.0,Condo,1997.0,Forced air,Central,South Bay,4.0,,,
2150000.0,2.0,3.0,2067.0,Condo,1997.0,Forced air,Central,South Bay,4.0,,,
11800000.0,5.0,5.0,5617.0,Single Family,2003.0,Other,,South Bay,1.0,,,
39988000.0,5.0,10.0,10877.0,Single Family,1917.0,Forced air,Central,South Bay,3.0,,,
1400000.0,1.0,1.0,692.0,Single Family,1934.0,Other,,South Bay,1.0,,,
1995000.0,2.0,2.0,1762.0,Condo,1961.0,Forced air,,South Bay,1.0,,,
1137657.0,2.0,,,Condo,1984.0,Other,,South Bay,1.0,,,
1488000.0,2.0,2.0,1154.0,Condo,1959.0,Forced air,,South Bay,1.0,,,
4385000.0,4.0,4.0,3073.0,Single Family,1925.0,Forced air,,South Bay,3.0,,,
1750000.0,3.0,3.0,1845.0,Condo,1960.0,Forced air,Central,South Bay,1.0,,,
3595000.0,3.0,2.0,2182.0,Single Family,1973.0,Forced air,,South Bay,1.0,,,
1550000.0,3.0,3.0,1810.0,Condo,1997.0,Forced air,Central,South Bay,4.0,,,
6990000.0,6.0,6.0,4002.0,Single Family,1916.0,Forced air,Central,South Bay,2.0,,,
2795000.0,4.0,4.0,1925.0,Single Family,2015.0,Other,Other,South Bay,1.0,,,
24995000.0,5.0,8.0,7476.0,Single Family,,,,South Bay,,,,
9988000.0,4.0,4.0,3321.0,Single Family,1936.0,Forced air,,South Bay,2.0,,,
7250000.0,,,11325.6,,,,,South Bay,,,,
2998000.0,4.0,4.0,1672.0,Single Family,2019.0,Forced air,Central,South Bay,,Attached Garage,,
5488000.0,4.0,4.0,4516.0,Single Family,1900.0,Forced air,Central,South Bay,,,,
1998000.0,2.0,3.0,2067.0,Condo,1997.0,Forced air,Central,South Bay,4.0,,,
4988000.0,6.0,5.0,3250.0,Single Family,2019.0,Forced air,Central,South Bay,,,,
3488000.0,4.0,3.0,2163.0,Single Family,1908.0,Forced air,Central,South Bay,1.0,,,
1700000.0,2.0,2.0,1239.0,Single Family,1896.0,Forced air,,South Bay,,,,
8800000.0,5.0,3.0,3652.0,Single Family,1929.0,Other,,South Bay,1.0,,,
3888000.0,4.0,3.0,2217.0,Single Family,1948.0,Forced air,Central,South Bay,1.0,,,
1164826.0,3.0,,,Single Family,1949.0,,,South Bay,,Detached Garage,,
2499000.0,2.0,1.0,880.0,Single Family,1939.0,Forced air,Central,South Bay,2.0,,,
3750000.0,3.0,2.0,1866.0,Single Family,1950.0,Forced air,Central,South Bay,2.0,,,
2690850.0,3.0,,,Single Family,1956.0,Other,,South Bay,2.0,,,
855044.0,2.0,,,Single Family,1950.0,,,South Bay,,Attached Garage,,
225000.0,2.0,1.0,520.0,Miscellaneous,2011.0,Forced air,,South Bay,,,,
3883750.0,3.0,,,Single Family,1945.0,Other,,South Bay,1.0,,,
2200000.0,5.0,6.0,5000.0,Single Family,1980.0,Forced air,Central,South Bay,2.0,,,
1098000.0,3.0,1.0,1110.0,Single Family,1951.0,Forced air,Other,South Bay,2.0,,,
814417.0,2.0,1.0,820.0,Single Family,1947.0,Other,,South Bay,1.0,,,
852275.0,2.0,,,Single Family,1940.0,,,South Bay,,Attached Garage,,
1549000.0,5.0,4.0,2596.0,Single Family,2017.0,Forced air,,South Bay,,Attached Garage,,
2880000.0,4.0,3.0,1636.0,Single Family,1951.0,Forced air,,South Bay,1.0,,,
991244.0,2.0,,,Single Family,1950.0,,,South Bay,,Carport,,
4898000.0,5.0,3.0,3004.0,Single Family,2007.0,Forced air,Central,South Bay,3.0,,,
2599000.0,4.0,2.0,1659.0,Single Family,1958.0,Other,,South Bay,2.0,,,
949000.0,3.0,1.0,1030.0,Single Family,1953.0,Forced air,,South Bay,,Carport,,
1034599.0,3.0,,,Miscellaneous,1938.0,,,South Bay,,Attached Garage,,
1014459.0,3.0,,,Single Family,1944.0,,,South Bay,,Carport,,
1160000.0,4.0,2.0,1570.0,Single Family,1950.0,Forced air,Central,South Bay,2.0,,,
1150000.0,5.0,3.0,1991.0,Single Family,1953.0,Forced air,,South Bay,,Carport,,
1399000.0,5.0,3.0,2720.0,Single Family,1951.0,Forced air,Central,South Bay,,Attached Garage,,
1700000.0,3.0,3.0,2094.0,Single Family,1936.0,Forced air,Central,South Bay,6.0,,,
822098.0,3.0,,,Single Family,1944.0,,,South Bay,,Detached Garage,,
932878.0,3.0,,,Single Family,1953.0,,,South Bay,,Attached Garage,,
956129.0,3.0,,,Single Family,1944.0,,,South Bay,,Detached Garage,,
3300000.0,,,40075.2,,,,,South Bay,,,,
1035500.0,3.0,1.0,1260.0,Single Family,1951.0,Forced air,,South Bay,,Attached Garage,,
929878.0,3.0,,,Single Family,1956.0,Other,,South Bay,,Attached Garage,,
1899000.0,4.0,,,Multi Family,1960.0,Forced air,,South Bay,4.0,,,
5498000.0,5.0,5.0,3092.0,Single Family,2020.0,Forced air,Central,South Bay,1.0,,,
2898000.0,4.0,3.0,1821.0,Single Family,1946.0,Forced air,Central,South Bay,1.0,,,
820000.0,1.0,1.0,682.0,Condo,1983.0,Other,,South Bay,1.0,,,
9450000.0,6.0,6.0,6485.0,Single Family,2019.0,Other,Other,South Bay,1.0,,,
1195000.0,2.0,2.0,1141.0,Condo,1983.0,Other,,South Bay,2.0,,,
2568000.0,4.0,2.0,1647.0,Single Family,1940.0,Forced air,Central,South Bay,1.0,,,
888000.0,2.0,1.0,885.0,Condo,1983.0,Other,,South Bay,,,,
2750000.0,,,,Multi Family,1950.0,,Other,South Bay,4.0,,,
2690000.0,4.0,4.0,2222.0,Single Family,1966.0,Forced air,Central,South Bay,1.0,,,
2350000.0,4.0,3.0,2087.0,Single Family,1945.0,Forced air,,South Bay,4.0,,,
